iterations,EU th,EU th time,EU,EU time,Barrier th,Barrier th time,Barrier,Barrier time,Lookback th,Lookback th time,Lookback,Lookback time
10000,18.023,0,18.4882,0,15.1816,0,15.1494,0.061,37.7605,0.061,37.7152,0.131
10000,18.023,0,18.0891,0,15.1816,0,15.3736,0.062,37.7605,0.062,37.7541,0.139
10000,18.023,0,18.0143,0,15.1816,0,15.1236,0.07,37.7605,0.07,37.6641,0.13
10000,18.023,0,18.1698,0.01,15.1816,0,15.1335,0.06,37.7605,0.06,37.5684,0.13
10000,18.023,0,17.5892,0,15.1816,0,15.0999,0.06,37.7605,0.06,37.8845,0.13
10000,18.023,0,18.2605,0,15.1816,0,15.0661,0.06,37.7605,0.06,37.7291,0.13
10000,18.023,0,18.0886,0,15.1816,0,15.1537,0.063,37.7605,0.063,37.7563,0.143
10000,18.023,0,17.7178,0,15.1816,0,15.1787,0.07,37.7605,0.07,37.7643,0.131
10000,18.023,0,18.1695,0,15.1816,0,15.1906,0.061,37.7605,0.061,37.7054,0.132
10000,18.023,0,18.1256,0,15.1816,0,15.0811,0.052,37.7605,0.052,37.6708,0.13
10000,18.023,0,18.311,0,15.1816,0,15.1091,0.06,37.7605,0.06,37.68,0.13
10000,18.023,0,17.7843,0,15.1816,0,15.0085,0.063,37.7605,0.063,37.7914,0.123
10000,18.023,0,17.6218,0.01,15.1816,0,15.1789,0.062,37.7605,0.062,37.7524,0.122
10000,18.023,0,17.7263,0,15.1816,0,15.2503,0.06,37.7605,0.06,37.6901,0.13
10000,18.023,0,18.1436,0,15.1816,0,15.047,0.06,37.7605,0.06,37.8181,0.13
10000,18.023,0,17.5204,0,15.1816,0,15.0532,0.061,37.7605,0.061,37.7174,0.131
10000,18.023,0,17.6512,0,15.1816,0,15.2515,0.056,37.7605,0.056,37.7167,0.128
10000,18.023,0,17.7441,0,15.1816,0,15.0479,0.046,37.7605,0.046,37.9481,0.118
10000,18.023,0,18.2099,0,15.1816,0,15.2649,0.07,37.7605,0.07,37.8417,0.13
10000,18.023,0,18.7841,0,15.1816,0,15.1799,0.07,37.7605,0.07,37.643,0.13
10000,18.023,0,18.1763,0,15.1816,0,15.2407,0.07,37.7605,0.07,37.7817,0.14
10000,18.023,0,18.5553,0,15.1816,0,15.3427,0.07,37.7605,0.07,37.6274,0.13
10000,18.023,0,17.8822,0.01,15.1816,0,15.1182,0.06,37.7605,0.06,37.7443,0.122
10000,18.023,0,17.8667,0,15.1816,0,15.3866,0.07,37.7605,0.07,37.7864,0.134
10000,18.023,0,17.7083,0,15.1816,0,15.2527,0.062,37.7605,0.062,37.7726,0.122
10000,18.023,0,17.8507,0,15.1816,0,15.2386,0.064,37.7605,0.064,37.6651,0.124
10000,18.023,0,18.0131,0.01,15.1816,0,15.0758,0.06,37.7605,0.06,37.9623,0.13
10000,18.023,0,17.8453,0,15.1816,0,15.2447,0.08,37.7605,0.08,37.6999,0.15
10000,18.023,0,17.8427,0,15.1816,0,15.0598,0.07,37.7605,0.07,37.6016,0.13
10000,18.023,0,17.7766,0,15.1816,0,15.1967,0.06,37.7605,0.06,37.837,0.13
10000,18.023,0,17.9383,0,15.1816,0,15.2524,0.051,37.7605,0.051,37.6359,0.124
10000,18.023,0,18.1685,0,15.1816,0,15.3526,0.065,37.7605,0.065,37.8377,0.126
10000,18.023,0,18.3166,0,15.1816,0,15.1237,0.06,37.7605,0.06,37.6537,0.13
10000,18.023,0,18.5183,0,15.1816,0,15.2396,0.06,37.7605,0.06,37.8986,0.13
10000,18.023,0,18.0176,0,15.1816,0,15.0931,0.06,37.7605,0.06,37.8232,0.13
10000,18.023,0,18.2564,0,15.1816,0,15.1354,0.06,37.7605,0.06,37.9286,0.14
10000,18.023,0,18.5222,0,15.1816,0,15.2825,0.07,37.7605,0.07,37.735,0.13
10000,18.023,0,17.9001,0.01,15.1816,0,15.1688,0.06,37.7605,0.06,37.9563,0.121
10000,18.023,0,18.1125,0,15.1816,0,15.2576,0.06,37.7605,0.06,37.651,0.113
10000,18.023,0,17.4315,0.003,15.1816,0,15.0013,0.078,37.7605,0.078,37.8483,0.138
10000,18.023,0,18.2393,0,15.1816,0,15.2017,0.07,37.7605,0.07,37.7898,0.13
10000,18.023,0,17.784,0.01,15.1816,0,15.2081,0.056,37.7605,0.056,37.7682,0.126
10000,18.023,0,17.7495,0,15.1816,0,15.1357,0.06,37.7605,0.06,37.6615,0.12
10000,18.023,0,18.095,0,15.1816,0,15.1854,0.06,37.7605,0.06,37.7903,0.12
10000,18.023,0,18.1973,0.01,15.1816,0,15.2427,0.062,37.7605,0.062,37.7052,0.122
10000,18.023,0,18.3061,0,15.1816,0,15.2621,0.06,37.7605,0.06,37.8442,0.122
10000,18.023,0,18.3568,0,15.1816,0,15.2973,0.058,37.7605,0.058,37.9343,0.13
10000,18.023,0,18.1607,0,15.1816,0,15.1643,0.072,37.7605,0.072,37.723,0.142
10000,18.023,0,17.8309,0,15.1816,0,15.4064,0.07,37.7605,0.07,37.9798,0.13
10000,18.023,0,18.5006,0,15.1816,0,15.1819,0.07,37.7605,0.07,37.9748,0.13
10000,18.023,0,17.7561,0,15.1816,0,15.1587,0.06,37.7605,0.06,37.6743,0.14
10000,18.023,0,17.7269,0,15.1816,0,15.162,0.07,37.7605,0.07,37.9048,0.132
10000,18.023,0,18.3559,0,15.1816,0,15.2498,0.07,37.7605,0.07,37.8162,0.13
10000,18.023,0,18.6734,0,15.1816,0,15.1285,0.061,37.7605,0.061,37.7993,0.122
10000,18.023,0,17.9967,0,15.1816,0,15.1958,0.063,37.7605,0.063,37.8685,0.138
10000,18.023,0,18.0327,0,15.1816,0,15.0825,0.06,37.7605,0.06,37.7334,0.12
10000,18.023,0,17.8395,0.01,15.1816,0,15.3213,0.06,37.7605,0.06,37.6713,0.12
10000,18.023,0,17.6238,0,15.1816,0,15.1164,0.07,37.7605,0.07,37.8138,0.13
10000,18.023,0,18.2372,0,15.1816,0,15.0439,0.06,37.7605,0.06,37.7403,0.13
10000,18.023,0,17.9837,0,15.1816,0,15.0086,0.06,37.7605,0.06,37.9135,0.13
10000,18.023,0,17.8778,0,15.1816,0,15.304,0.06,37.7605,0.06,37.7877,0.131
10000,18.023,0,17.7911,0,15.1816,0,15.0122,0.06,37.7605,0.06,37.8401,0.11
10000,18.023,0,17.7434,0.003,15.1816,0,15.1389,0.081,37.7605,0.081,37.7822,0.141
10000,18.023,0,18.2135,0,15.1816,0,15.1575,0.07,37.7605,0.07,37.5877,0.13
10000,18.023,0,18.0591,0,15.1816,0,15.1355,0.06,37.7605,0.06,37.9553,0.13
10000,18.023,0,18.2251,0,15.1816,0,15.1152,0.06,37.7605,0.06,37.7074,0.13
10000,18.023,0,18.6487,0,15.1816,0,15.2607,0.07,37.7605,0.07,37.6582,0.14
10000,18.023,0,18.4443,0,15.1816,0,15.1484,0.06,37.7605,0.06,37.8838,0.13
10000,18.023,0,18.0006,0,15.1816,0,15.1407,0.06,37.7605,0.06,38.0699,0.122
10000,18.023,0,17.6399,0.01,15.1816,0,15.1492,0.066,37.7605,0.066,37.8838,0.126
10000,18.023,0,18.4413,0,15.1816,0,15.2104,0.062,37.7605,0.062,37.7783,0.134
10000,18.023,0,17.863,0,15.1816,0,15.0783,0.06,37.7605,0.06,37.8226,0.13
10000,18.023,0,17.7778,0,15.1816,0,14.9792,0.06,37.7605,0.06,37.8691,0.12
10000,18.023,0,18.2446,0,15.1816,0,15.2109,0.062,37.7605,0.062,37.9447,0.122
10000,18.023,0,17.6449,0,15.1816,0,15.2745,0.07,37.7605,0.07,37.7959,0.13
10000,18.023,0,17.9195,0,15.1816,0,15.1964,0.07,37.7605,0.07,37.9674,0.13
10000,18.023,0,18.505,0,15.1816,0,15.1628,0.061,37.7605,0.061,37.7406,0.131
10000,18.023,0,17.9834,0,15.1816,0,15.0682,0.06,37.7605,0.06,37.7309,0.129
10000,18.023,0,17.9841,0,15.1816,0,15.2212,0.06,37.7605,0.06,37.9351,0.113
10000,18.023,0,17.7615,0.003,15.1816,0,15.3159,0.076,37.7605,0.076,37.9645,0.136
10000,18.023,0,17.3828,0.01,15.1816,0,15.1287,0.06,37.7605,0.06,37.8854,0.13
10000,18.023,0,17.4208,0.01,15.1816,0,15.2325,0.09,37.7605,0.09,37.7247,0.16
10000,18.023,0,17.559,0.01,15.1816,0,15.1615,0.061,37.7605,0.061,37.8614,0.121
10000,18.023,0,17.9019,0,15.1816,0,15.1872,0.054,37.7605,0.054,37.7174,0.135
10000,18.023,0,17.7947,0,15.1816,0,15.35,0.06,37.7605,0.06,37.549,0.13
10000,18.023,0,17.6943,0,15.1816,0,15.0496,0.052,37.7605,0.052,37.6726,0.124
10000,18.023,0,18.7534,0,15.1816,0,15.0251,0.06,37.7605,0.06,37.8414,0.12
10000,18.023,0,17.4415,0.01,15.1816,0,15.1283,0.06,37.7605,0.06,37.8479,0.12
10000,18.023,0,17.5457,0,15.1816,0,15.2232,0.07,37.7605,0.07,37.8262,0.13
10000,18.023,0,17.6738,0,15.1816,0,15.207,0.07,37.7605,0.07,37.8422,0.13
10000,18.023,0,17.8968,0,15.1816,0,15.2598,0.061,37.7605,0.061,37.5552,0.112
10000,18.023,0,17.6701,0.002,15.1816,0,15.0708,0.078,37.7605,0.078,37.8363,0.14
10000,18.023,0,17.6982,0.01,15.1816,0,15.4188,0.06,37.7605,0.06,37.6412,0.12
10000,18.023,0,17.9432,0,15.1816,0,15.1639,0.07,37.7605,0.07,37.8035,0.13
10000,18.023,0,17.7396,0,15.1816,0,15.1688,0.06,37.7605,0.06,37.7377,0.132
10000,18.023,0,17.9937,0.01,15.1816,0,15.1492,0.082,37.7605,0.082,37.9867,0.152
10000,18.023,0,17.495,0,15.1816,0,15.2861,0.051,37.7605,0.051,37.9841,0.121
10000,18.023,0,18.1045,0,15.1816,0,15.2807,0.047,37.7605,0.047,37.7894,0.114
10000,18.023,0,17.4754,0.001,15.1816,0,15.3347,0.08,37.7605,0.08,37.9126,0.14
10000,18.023,0,17.9999,0,15.1816,0,15.1982,0.07,37.7605,0.07,37.81,0.13
10000,18.023,0,18.4434,0,15.1816,0,15.2318,0.06,37.7605,0.06,37.7287,0.13
10000,18.023,0,17.3856,0,15.1816,0,15.2293,0.06,37.7605,0.06,37.5351,0.12
10000,18.023,0,18.162,0.01,15.1816,0,15.2589,0.06,37.7605,0.06,37.7188,0.131
10000,18.023,0,18.146,0,15.1816,0,15.0725,0.06,37.7605,0.06,37.7236,0.13
10000,18.023,0,17.9013,0,15.1816,0,15.037,0.061,37.7605,0.061,37.9064,0.121
10000,18.023,0,18.2507,0,15.1816,0,15.1402,0.063,37.7605,0.063,37.7129,0.148
10000,18.023,0,17.8672,0,15.1816,0,15.1213,0.07,37.7605,0.07,37.3438,0.13
10000,18.023,0,17.5873,0.01,15.1816,0,15.0596,0.06,37.7605,0.06,37.8904,0.12
10000,18.023,0,18.0509,0,15.1816,0,15.2531,0.07,37.7605,0.07,37.5439,0.13
10000,18.023,0,18.13,0,15.1816,0,14.9884,0.07,37.7605,0.07,37.664,0.15
10000,18.023,0,18.0252,0,15.1816,0,15.2859,0.07,37.7605,0.07,37.8837,0.13
10000,18.023,0,17.8486,0,15.1816,0,15.2597,0.06,37.7605,0.06,37.6424,0.131
10000,18.023,0,18.1061,0,15.1816,0,15.0607,0.051,37.7605,0.051,37.7992,0.123
10000,18.023,0,18.4776,0.01,15.1816,0,15.0518,0.045,37.7605,0.045,37.7636,0.122
10000,18.023,0,18.1923,0.01,15.1816,0,15.42,0.06,37.7605,0.06,37.7519,0.12
10000,18.023,0,18.5525,0,15.1816,0,15.0496,0.06,37.7605,0.06,37.7786,0.13
10000,18.023,0,17.8749,0,15.1816,0,15.1762,0.07,37.7605,0.07,37.6531,0.13
10000,18.023,0,18.4675,0,15.1816,0,15.1474,0.07,37.7605,0.07,37.8286,0.13
10000,18.023,0,18.1565,0,15.1816,0,15.2497,0.06,37.7605,0.06,37.7311,0.13
10000,18.023,0,18.2862,0,15.1816,0,15.2841,0.062,37.7605,0.062,37.6494,0.122
10000,18.023,0,17.6323,0.01,15.1816,0,15.1335,0.059,37.7605,0.059,38.0429,0.122
10000,18.023,0,18.1564,0,15.1816,0,15.2728,0.052,37.7605,0.052,37.8078,0.128
10000,18.023,0,17.7406,0.01,15.1816,0,15.1936,0.06,37.7605,0.06,37.6165,0.12
10000,18.023,0,18.6729,0,15.1816,0,15.179,0.07,37.7605,0.07,37.6128,0.13
10000,18.023,0,18.237,0,15.1816,0,15.2627,0.062,37.7605,0.062,37.6892,0.142
10000,18.023,0,17.9647,0,15.1816,0,15.0855,0.07,37.7605,0.07,37.6995,0.13
10000,18.023,0,18.1047,0,15.1816,0,15.0777,0.06,37.7605,0.06,37.711,0.111
10000,18.023,0,18.4601,0.02,15.1816,0,15.3116,0.06,37.7605,0.06,37.8489,0.108
10000,18.023,0,18.2286,0.003,15.1816,0,15.1897,0.062,37.7605,0.062,37.7632,0.143
10000,18.023,0,18.6792,0,15.1816,0,15.2283,0.049,37.7605,0.049,37.67,0.124
10000,18.023,0,18.0759,0.01,15.1816,0,15.2719,0.06,37.7605,0.06,37.5606,0.12
10000,18.023,0,18.079,0,15.1816,0,15.1952,0.06,37.7605,0.06,37.7317,0.13
10000,18.023,0,17.8498,0.01,15.1816,0,15.2317,0.072,37.7605,0.072,37.8839,0.142
10000,18.023,0,18.1953,0,15.1816,0,15.0487,0.07,37.7605,0.07,37.7084,0.13
10000,18.023,0,18.0869,0,15.1816,0,15.3723,0.06,37.7605,0.06,37.737,0.13
10000,18.023,0,17.9928,0,15.1816,0,15.1705,0.06,37.7605,0.06,37.6791,0.13
10000,18.023,0,18.0383,0,15.1816,0,15.2408,0.07,37.7605,0.07,37.7177,0.14
10000,18.023,0,18.4104,0,15.1816,0,15.2795,0.06,37.7605,0.06,37.771,0.13
10000,18.023,0,18.1101,0,15.1816,0,15.3428,0.062,37.7605,0.062,37.8658,0.122
10000,18.023,0,17.8247,0,15.1816,0,15.1694,0.074,37.7605,0.074,37.8471,0.136
10000,18.023,0,18.145,0,15.1816,0,15.2563,0.06,37.7605,0.06,37.5229,0.13
10000,18.023,0,17.9104,0,15.1816,0,15.2002,0.07,37.7605,0.07,37.659,0.13
10000,18.023,0,17.9998,0,15.1816,0,15.1456,0.06,37.7605,0.06,37.8611,0.13
10000,18.023,0,18.1463,0,15.1816,0,15.4096,0.06,37.7605,0.06,37.6523,0.12
10000,18.023,0,17.6683,0.01,15.1816,0,15.2672,0.08,37.7605,0.08,37.644,0.15
10000,18.023,0,17.9132,0,15.1816,0,15.2656,0.07,37.7605,0.07,37.7008,0.13
10000,18.023,0,17.966,0,15.1816,0,15.228,0.07,37.7605,0.07,37.8376,0.13
10000,18.023,0,18.2537,0,15.1816,0,15.0975,0.07,37.7605,0.07,37.8235,0.14
10000,18.023,0,18.2845,0.01,15.1816,0,15.1571,0.09,37.7605,0.09,37.9137,0.16
10000,18.023,0,17.7773,0,15.1816,0,15.0317,0.06,37.7605,0.06,37.6109,0.13
10000,18.023,0,17.9668,0,15.1816,0,15.1384,0.062,37.7605,0.062,37.7568,0.132
10000,18.023,0,17.8653,0,15.1816,0,15.2148,0.052,37.7605,0.052,37.7571,0.124
10000,18.023,0,18.4306,0,15.1816,0,15.1649,0.049,37.7605,0.049,37.8074,0.125
10000,18.023,0,18.1801,0,15.1816,0,15.0972,0.07,37.7605,0.07,37.7841,0.13
10000,18.023,0,17.9286,0,15.1816,0,15.0086,0.06,37.7605,0.06,37.6574,0.13
10000,18.023,0,17.7159,0,15.1816,0,15.243,0.06,37.7605,0.06,37.8211,0.13
10000,18.023,0,18.5499,0,15.1816,0,15.1821,0.06,37.7605,0.06,37.8058,0.111
10000,18.023,0,17.052,0,15.1816,0,15.0743,0.06,37.7605,0.06,37.6214,0.12
10000,18.023,0,18.1367,0,15.1816,0,15.2474,0.07,37.7605,0.07,37.7638,0.121
10000,18.023,0,18.0372,0.003,15.1816,0,15.2579,0.068,37.7605,0.068,37.6304,0.139
10000,18.023,0,18.5948,0,15.1816,0,15.1197,0.061,37.7605,0.061,37.6044,0.125
10000,18.023,0,17.6649,0,15.1816,0,15.1953,0.06,37.7605,0.06,37.79,0.12
10000,18.023,0,17.8235,0.01,15.1816,0,15.0897,0.06,37.7605,0.06,37.5794,0.12
10000,18.023,0,17.6075,0.01,15.1816,0,15.0683,0.06,37.7605,0.06,37.9044,0.13
10000,18.023,0,17.9771,0.01,15.1816,0,15.1635,0.07,37.7605,0.07,37.5401,0.13
10000,18.023,0,17.6848,0,15.1816,0,15.1857,0.053,37.7605,0.053,37.7797,0.131
10000,18.023,0,18.042,0,15.1816,0,15.0667,0.052,37.7605,0.052,37.8541,0.129
10000,18.023,0,17.5166,0,15.1816,0,15.225,0.071,37.7605,0.071,37.6427,0.131
10000,18.023,0,18.063,0.01,15.1816,0,15.1269,0.06,37.7605,0.06,37.836,0.12
10000,18.023,0,18.0153,0.01,15.1816,0,15.1223,0.06,37.7605,0.06,37.6403,0.12
10000,18.023,0,17.5546,0.01,15.1816,0,15.1789,0.06,37.7605,0.06,37.7829,0.12
10000,18.023,0,18.2454,0,15.1816,0,15.2125,0.07,37.7605,0.07,37.6173,0.13
10000,18.023,0,18.0142,0,15.1816,0,15.2567,0.07,37.7605,0.07,37.9587,0.13
10000,18.023,0,18.1933,0,15.1816,0,15.1375,0.061,37.7605,0.061,37.8771,0.121
10000,18.023,0,17.9731,0.01,15.1816,0,15.3512,0.063,37.7605,0.063,37.7708,0.135
10000,18.023,0,17.8575,0,15.1816,0,15.1174,0.07,37.7605,0.07,37.5824,0.13
10000,18.023,0,18.0118,0,15.1816,0,15.1767,0.06,37.7605,0.06,37.9965,0.12
10000,18.023,0,18.3369,0.01,15.1816,0,15.1485,0.06,37.7605,0.06,37.6927,0.12
10000,18.023,0,17.9486,0,15.1816,0,15.2297,0.07,37.7605,0.07,37.9086,0.14
10000,18.023,0,18.1053,0,15.1816,0,15.0373,0.071,37.7605,0.071,37.627,0.131
10000,18.023,0,18.3723,0.01,15.1816,0,14.9655,0.06,37.7605,0.06,37.6404,0.122
10000,18.023,0,17.8509,0,15.1816,0,15.0992,0.07,37.7605,0.07,37.719,0.116
10000,18.023,0,18.077,0.003,15.1816,0,15.054,0.075,37.7605,0.075,37.782,0.135
10000,18.023,0,18.2321,0.01,15.1816,0,15.1846,0.06,37.7605,0.06,37.6246,0.12
10000,18.023,0,18.1286,0,15.1816,0,15.1996,0.07,37.7605,0.07,37.8693,0.13
10000,18.023,0,18.4944,0,15.1816,0,15.2036,0.06,37.7605,0.06,37.7186,0.13
10000,18.023,0,18.6531,0,15.1816,0,15.1956,0.06,37.7605,0.06,37.8344,0.12
10000,18.023,0,17.9128,0,15.1816,0,15.1034,0.065,37.7605,0.065,37.7913,0.125
10000,18.023,0,18.0477,0,15.1816,0,15.3312,0.06,37.7605,0.06,37.953,0.121
10000,18.023,0,17.8316,0,15.1816,0,15.07,0.051,37.7605,0.051,37.6969,0.127
10000,18.023,0,17.8371,0,15.1816,0,15.2642,0.063,37.7605,0.063,37.8931,0.123
10000,18.023,0,18.3085,0.01,15.1816,0,15.0593,0.06,37.7605,0.06,37.8667,0.12
10000,18.023,0,17.7922,0,15.1816,0,15.1156,0.07,37.7605,0.07,37.6955,0.13
10000,18.023,0,18.5541,0.01,15.1816,0,15.1143,0.06,37.7605,0.06,37.7188,0.12
10000,18.023,0,18.886,0.01,15.1816,0,15.4254,0.07,37.7605,0.07,37.5397,0.14
10000,18.023,0,17.7628,0,15.1816,0,15.1925,0.07,37.7605,0.07,37.6227,0.13
10000,18.023,0,18.0442,0,15.1816,0,15.0676,0.061,37.7605,0.061,37.7768,0.131
10000,18.023,0,18.4513,0,15.1816,0,15.0408,0.063,37.7605,0.063,37.8879,0.116
10000,18.023,0,18.0731,0.003,15.1816,0,15.145,0.076,37.7605,0.076,37.5602,0.136
10000,18.023,0,18.3952,0.01,15.1816,0,15.0822,0.06,37.7605,0.06,37.7926,0.12
10000,18.023,0,17.6282,0.01,15.1816,0,14.9649,0.06,37.7605,0.06,37.663,0.12
10000,18.023,0,17.4276,0,15.1816,0,15.2084,0.07,37.7605,0.07,37.9161,0.13
10000,18.023,0,18.2135,0,15.1816,0,15.0423,0.06,37.7605,0.06,37.6977,0.13
10000,18.023,0,17.704,0,15.1816,0,15.1384,0.06,37.7605,0.06,37.7535,0.112
10000,18.023,0,17.7558,0.02,15.1816,0,15.1986,0.06,37.7605,0.06,37.7696,0.116
10000,18.023,0,18.3865,0,15.1816,0,15.1965,0.053,37.7605,0.053,37.7026,0.124
10000,18.023,0,18.0293,0,15.1816,0,15.0571,0.068,37.7605,0.068,37.7678,0.128
10000,18.023,0,18.3733,0,15.1816,0,15.1258,0.07,37.7605,0.07,37.8366,0.13
10000,18.023,0,18.0406,0,15.1816,0,15.1985,0.07,37.7605,0.07,37.8248,0.13
10000,18.023,0,17.2982,0.01,15.1816,0,15.2509,0.06,37.7605,0.06,37.5343,0.13
10000,18.023,0,18.0985,0,15.1816,0,15.1605,0.065,37.7605,0.065,37.4788,0.125
10000,18.023,0,18.0024,0.01,15.1816,0,15.2449,0.06,37.7605,0.06,37.7062,0.121
10000,18.023,0,18.3297,0,15.1816,0,15.0667,0.053,37.7605,0.053,37.499,0.132
10000,18.023,0,17.8734,0,15.1816,0,15.0169,0.065,37.7605,0.065,37.6121,0.125
10000,18.023,0,18.3835,0.001,15.1816,0,15.2155,0.068,37.7605,0.068,37.7952,0.138
10000,18.023,0,17.8827,0,15.1816,0,15.1802,0.06,37.7605,0.06,37.7972,0.12
10000,18.023,0,17.9157,0,15.1816,0,15.2116,0.06,37.7605,0.06,37.7114,0.12
10000,18.023,0,18.141,0.01,15.1816,0,15.3324,0.06,37.7605,0.06,37.8499,0.12
10000,18.023,0,18.4509,0,15.1816,0,15.1159,0.07,37.7605,0.07,37.8653,0.13
10000,18.023,0,18.7639,0,15.1816,0,15.146,0.071,37.7605,0.071,37.751,0.131
10000,18.023,0,17.9635,0.01,15.1816,0,15.1521,0.063,37.7605,0.063,37.7792,0.135
10000,18.023,0,17.9899,0,15.1816,0,15.1264,0.07,37.7605,0.07,37.6308,0.14
10000,18.023,0,17.9829,0,15.1816,0,15.1832,0.06,37.7605,0.06,37.8508,0.12
10000,18.023,0,18.3223,0.01,15.1816,0,15.2041,0.06,37.7605,0.06,37.9378,0.12
10000,18.023,0,17.6586,0,15.1816,0,15.4191,0.07,37.7605,0.07,37.8624,0.14
10000,18.023,0,17.7002,0,15.1816,0,15.2637,0.07,37.7605,0.07,37.6946,0.14
10000,18.023,0,18.4778,0,15.1816,0,15.3094,0.06,37.7605,0.06,37.7757,0.122
10000,18.023,0,17.5572,0,15.1816,0,15.1756,0.051,37.7605,0.051,37.9267,0.125
10000,18.023,0,17.8224,0,15.1816,0,15.1178,0.062,37.7605,0.062,37.6517,0.122
10000,18.023,0,18.0528,0,15.1816,0,15.2552,0.06,37.7605,0.06,37.7324,0.12
10000,18.023,0,17.7682,0.01,15.1816,0,15.3147,0.06,37.7605,0.06,37.6943,0.12
10000,18.023,0,17.7537,0,15.1816,0,15.3782,0.07,37.7605,0.07,37.7162,0.13
10000,18.023,0,17.8275,0,15.1816,0,15.2308,0.06,37.7605,0.06,37.6502,0.121
10000,18.023,0,17.9496,0,15.1816,0,15.2637,0.071,37.7605,0.071,37.7196,0.141
10000,18.023,0,17.4449,0,15.1816,0,15.2994,0.051,37.7605,0.051,37.7572,0.132
10000,18.023,0,17.5389,0,15.1816,0,15.2956,0.054,37.7605,0.054,37.5683,0.124
10000,18.023,0,18.8301,0,15.1816,0,15.2426,0.07,37.7605,0.07,37.774,0.14
10000,18.023,0,17.9525,0,15.1816,0,15.0866,0.06,37.7605,0.06,37.5773,0.12
10000,18.023,0,17.9416,0.01,15.1816,0,15.2614,0.06,37.7605,0.06,37.76,0.12
10000,18.023,0,17.5287,0,15.1816,0,15.2254,0.07,37.7605,0.07,37.9964,0.13
10000,18.023,0,17.9139,0,15.1816,0,15.3116,0.07,37.7605,0.07,37.7852,0.147
10000,18.023,0,18.0621,0,15.1816,0,15.2366,0.07,37.7605,0.07,37.8628,0.121
10000,18.023,0,17.2842,0,15.1816,0,15.2245,0.08,37.7605,0.08,37.3801,0.14
10000,18.023,0,18.0101,0,15.1816,0,15.0916,0.053,37.7605,0.053,37.7232,0.13
10000,18.023,0,18.406,0,15.1816,0,15.2192,0.07,37.7605,0.07,37.8677,0.13
10000,18.023,0,18.2535,0,15.1816,0,15.2609,0.06,37.7605,0.06,37.7906,0.13
10000,18.023,0,18.3694,0,15.1816,0,15.1818,0.06,37.7605,0.06,37.8731,0.12
10000,18.023,0,18.6262,0,15.1816,0,15.1424,0.06,37.7605,0.06,37.9891,0.12
10000,18.023,0,17.7721,0.01,15.1816,0,15.1585,0.06,37.7605,0.06,37.699,0.12
10000,18.023,0,17.8263,0,15.1816,0,15.2908,0.07,37.7605,0.07,37.7691,0.131
10000,18.023,0,18.0975,0,15.1816,0,15.1404,0.06,37.7605,0.06,37.8728,0.128
10000,18.023,0,18.1033,0,15.1816,0,15.2211,0.052,37.7605,0.052,37.8009,0.127
10000,18.023,0,18.3003,0.01,15.1816,0,15.1188,0.06,37.7605,0.06,37.9137,0.12
10000,18.023,0,18.2486,0.01,15.1816,0,14.9966,0.06,37.7605,0.06,37.5647,0.12
10000,18.023,0,18.1035,0.01,15.1816,0,15.2525,0.06,37.7605,0.06,37.8299,0.12
10000,18.023,0,18.0573,0,15.1816,0,15.1615,0.07,37.7605,0.07,37.7355,0.14
10000,18.023,0,18.0219,0.01,15.1816,0,15.1521,0.06,37.7605,0.06,37.8178,0.13
10000,18.023,0,18.5052,0,15.1816,0,15.1914,0.062,37.7605,0.062,37.889,0.122
10000,18.023,0,18.6724,0.01,15.1816,0,15.1925,0.06,37.7605,0.06,37.6733,0.108
10000,18.023,0,18.4104,0.003,15.1816,0,15.0263,0.063,37.7605,0.063,37.882,0.137
10000,18.023,0,18.3519,0,15.1816,0,15.3508,0.06,37.7605,0.06,37.8641,0.12
10000,18.023,0,18.1645,0.01,15.1816,0,15.2111,0.06,37.7605,0.06,37.7013,0.12
10000,18.023,0,17.8769,0.01,15.1816,0,15.1859,0.062,37.7605,0.062,37.7038,0.122
10000,18.023,0,17.7936,0,15.1816,0,15.148,0.06,37.7605,0.06,37.6046,0.122
10000,18.023,0,18.3399,0,15.1816,0,15.1458,0.06,37.7605,0.06,37.778,0.12
10000,18.023,0,17.6981,0.01,15.1816,0,15.3641,0.061,37.7605,0.061,37.7844,0.112
10000,18.023,0,18.1003,0.004,15.1816,0,15.1179,0.077,37.7605,0.077,37.7543,0.149
10000,18.023,0,17.7929,0.01,15.1816,0,15.2519,0.062,37.7605,0.062,37.8608,0.132
10000,18.023,0,18.0216,0,15.1816,0,15.1679,0.06,37.7605,0.06,37.8391,0.13
10000,18.023,0,18.1696,0,15.1816,0,15.1593,0.06,37.7605,0.06,37.6614,0.12
10000,18.023,0,17.8655,0.01,15.1816,0,15.2336,0.06,37.7605,0.06,37.9647,0.14
10000,18.023,0,18.3654,0,15.1816,0,15.1794,0.07,37.7605,0.07,37.5072,0.13
10000,18.023,0,17.7214,0,15.1816,0,15.2505,0.051,37.7605,0.051,37.928,0.121
10000,18.023,0,18.2177,0,15.1816,0,15.25,0.066,37.7605,0.066,37.7937,0.126
10000,18.023,0,18.1246,0.001,15.1816,0,15.1191,0.071,37.7605,0.071,37.6953,0.131
10000,18.023,0,17.437,0.01,15.1816,0,15.1763,0.06,37.7605,0.06,37.8811,0.12
10000,18.023,0,17.7442,0.01,15.1816,0,15.0743,0.06,37.7605,0.06,37.5953,0.12
