iterations,delta th,delta th time,delta lr,delta lr time,gamma th,gamma th time,gamma lrlr,gamma lrlr time,vega th,vega th time,vega lr,vega lr time
10,0.776067,0,0.813874,0,0.00258389,0,0.00216741,0,15.5528,0,-16.9842,0
10,0.776067,0,1.04627,0,0.00258389,0,-0.00549613,0,15.5528,0,-27.413,0
10,0.776067,0,0.590716,0,0.00258389,0,-0.00351202,0,15.5528,0,-48.2411,0
10,0.776067,0,0.410904,0,0.00258389,0,-0.000955904,0,15.5528,0,-28.3359,0
10,0.776067,0,0.400407,0,0.00258389,0,-0.00955996,0,15.5528,0,-41.0923,0
10,0.776067,0,0.264922,0,0.00258389,0,-0.00790288,0,15.5528,0,171.486,0
10,0.776067,0,0.425069,0,0.00258389,0,-0.00798568,0,15.5528,0,-0.365167,0
10,0.776067,0,0.196413,0,0.00258389,0,-0.0155122,0,15.5528,0,-7.11552,0
10,0.776067,0,0.0654373,0,0.00258389,0,-0.00511919,0,15.5528,0,-1.70092,0
10,0.776067,0,1.89464,0,0.00258389,0,0.0100876,0,15.5528,0,12.9543,0
10,0.776067,0,0.131791,0,0.00258389,0,-0.00804739,0,15.5528,0,-28.7985,0
10,0.776067,0,1.27576,0,0.00258389,0,-0.00328976,0,15.5528,0,87.7995,0
10,0.776067,0,0.511985,0,0.00258389,0,0.000145034,0,15.5528,0,142.622,0
10,0.776067,0,1.11458,0,0.00258389,0,0.0018236,0,15.5528,0,-21.7812,0
10,0.776067,0,0.146984,0,0.00258389,0,-0.0182691,0,15.5528,0,41.7671,0
10,0.776067,0,0.0914027,0,0.00258389,0,-0.00250867,0,15.5528,0,-26.325,0
10,0.776067,0,0.62326,0,0.00258389,0,-0.00471148,0,15.5528,0,-11.9134,0
10,0.776067,0,1.12723,0,0.00258389,0,-0.010581,0,15.5528,0,-13.682,0
10,0.776067,0,0.738421,0,0.00258389,0,-0.00419564,0,15.5528,0,90.8341,0
10,0.776067,0,0.0829159,0,0.00258389,0,-0.00455598,0,15.5528,0,-18.9505,0
10,0.776067,0,0.340157,0,0.00258389,0,-0.00572661,0,15.5528,0,0,0
10,0.776067,0,0.590538,0,0.00258389,0,-0.0143596,0,15.5528,0,70.0891,0
10,0.776067,0,0.643187,0,0.00258389,0,-0.00531449,0,15.5528,0,-29.0925,0
10,0.776067,0,1.55677,0,0.00258389,0,-0.00799799,0,15.5528,0,-51.0349,0
10,0.776067,0,0.453213,0,0.00258389,0,0.145055,0,15.5528,0,39.6902,0
10,0.776067,0,1.14118,0,0.00258389,0,-0.00827608,0,15.5528,0,317.686,0
10,0.776067,0,0.168352,0,0.00258389,0,0.0399898,0,15.5528,0,48.2065,0
10,0.776067,0,0.0677211,0,0.00258389,0,-0.00839214,0,15.5528,0,111.83,0
10,0.776067,0,0.627409,0,0.00258389,0,-0.00919241,0,15.5528,0,12.1717,0
10,0.776067,0,0.71671,0,0.00258389,0,0.0166606,0,15.5528,0,-21.4798,0
10,0.776067,0,0.131544,0,0.00258389,0,-0.00176531,0,15.5528,0,-15.1809,0
10,0.776067,0,0.172678,0,0.00258389,0,-0.00930115,0,15.5528,0,25.7826,0
10,0.776067,0,1.41691,0,0.00258389,0,-0.0035718,0,15.5528,0,-5.9124,0
10,0.776067,0,1.31451,0,0.00258389,0,-0.0019592,0,15.5528,0,-20.9289,0
10,0.776067,0,0.959425,0,0.00258389,0,-0.00354327,0,15.5528,0,9.3819,0
10,0.776067,0,0.120365,0,0.00258389,0,-0.00843358,0,15.5528,0,-8.19041,0
10,0.776067,0,0.713983,0,0.00258389,0,2.10E-05,0,15.5528,0,-64.228,0
10,0.776067,0,0.666981,0,0.00258389,0,-0.00723985,0,15.5528,0,-19.3876,0
10,0.776067,0,0.014779,0,0.00258389,0,-0.00121985,0,15.5528,0,324.751,0
10,0.776067,0,0.0952209,0,0.00258389,0,-0.00892125,0,15.5528,0,-28.7902,0
10,0.776067,0,0.694912,0,0.00258389,0,0.00538653,0,15.5528,0,291.077,0
10,0.776067,0,0.156698,0,0.00258389,0,-0.0100332,0,15.5528,0,0,0
10,0.776067,0,1.10824,0,0.00258389,0,-0.00561203,0,15.5528,0,-32.0641,0
10,0.776067,0,0.766122,0,0.00258389,0,0.0246073,0,15.5528,0,73.7051,0
10,0.776067,0,0.680964,0,0.00258389,0,-0.00238798,0,15.5528,0,-25.727,0
10,0.776067,0,1.20462,0,0.00258389,0,-0.00321324,0,15.5528,0,-51.5842,0
10,0.776067,0,0.395513,0.01,0.00258389,0,-0.00809896,0,15.5528,0,-34.9443,0
10,0.776067,0,0.517674,0,0.00258389,0,-0.0107357,0,15.5528,0,25.7938,0
10,0.776067,0,0.112929,0,0.00258389,0,-0.0136041,0,15.5528,0,-34.5726,0
10,0.776067,0,1.03108,0,0.00258389,0,-0.00267024,0,15.5528,0,-20.6749,0
10,0.776067,0,1.75408,0,0.00258389,0,0.0028705,0,15.5528,0,-15.4974,0
10,0.776067,0,0.994061,0,0.00258389,0,-0.0106514,0,15.5528,0,-11.1611,0
10,0.776067,0,0.151006,0,0.00258389,0,-0.00316449,0,15.5528,0,-40.1106,0
10,0.776067,0,0.385299,0,0.00258389,0,0.00149671,0,15.5528,0,-23.33,0
10,0.776067,0,1.55456,0,0.00258389,0,0,0,15.5528,0,-22.4613,0
10,0.776067,0,0.287582,0,0.00258389,0,-0.00993628,0,15.5528,0,12.8526,0
10,0.776067,0,0.523739,0,0.00258389,0,-0.0118646,0,15.5528,0,-40.6618,0
10,0.776067,0,1.55833,0,0.00258389,0,0,0,15.5528,0,6.11784,0
10,0.776067,0,0.0827237,0,0.00258389,0,0.0175181,0,15.5528,0,-20.1573,0
10,0.776067,0,0.619637,0,0.00258389,0,-0.00387853,0,15.5528,0,-26.4253,0
10,0.776067,0,0.512941,0,0.00258389,0,-0.00696191,0,15.5528,0,-35.024,0
10,0.776067,0,0.412119,0,0.00258389,0,0.0115972,0,15.5528,0,-1.02863,0
10,0.776067,0,0.0405755,0,0.00258389,0,0.025169,0,15.5528,0,-39.9426,0
10,0.776067,0,1.31137,0,0.00258389,0,0.123527,0,15.5528,0,51.9714,0
10,0.776067,0,0.885859,0,0.00258389,0,0.0102317,0,15.5528,0,-6.92971,0
10,0.776067,0,0.228039,0,0.00258389,0,-0.00313954,0,15.5528,0,9.8715,0
10,0.776067,0,0.447008,0,0.00258389,0,-0.00340529,0,15.5528,0,286.185,0
10,0.776067,0,0.303408,0,0.00258389,0,-0.0175707,0,15.5528,0,-23.953,0
10,0.776067,0,1.02255,0,0.00258389,0,0.0154609,0,15.5528,0,74.496,0
10,0.776067,0,1.64016,0,0.00258389,0,-0.00188067,0,15.5528,0,74.2236,0
10,0.776067,0,2.4136,0,0.00258389,0,0.00228294,0,15.5528,0,236.625,0
10,0.776067,0,2.43204,0,0.00258389,0,-0.0101394,0,15.5528,0,-19.2586,0
10,0.776067,0,0.17649,0,0.00258389,0,-0.0107133,0,15.5528,0,96.0234,0
10,0.776067,0,0.824966,0,0.00258389,0,-0.00796151,0,15.5528,0,-15.7444,0
10,0.776067,0,0.119694,0,0.00258389,0,-0.00543206,0,15.5528,0,31.3938,0
10,0.776067,0,0.577746,0,0.00258389,0,0.0164616,0,15.5528,0,-1.28327,0
10,0.776067,0,0.206662,0,0.00258389,0,-0.00523663,0,15.5528,0,41.6788,0
10,0.776067,0,0,0,0.00258389,0,-0.0154879,0,15.5528,0,0,0
10,0.776067,0,0.561892,0,0.00258389,0,-0.0105841,0,15.5528,0,0.658802,0
10,0.776067,0,1.01901,0,0.00258389,0,0.00768203,0,15.5528,0,228.791,0
10,0.776067,0,3.01583,0,0.00258389,0,-0.00504003,0,15.5528,0,-19.328,0
10,0.776067,0,0.629378,0,0.00258389,0,-0.0149825,0,15.5528,0,22.2641,0
10,0.776067,0,0.751883,0,0.00258389,0,-0.00069934,0,15.5528,0,-50.5192,0
10,0.776067,0,0.175329,0,0.00258389,0,-0.00403715,0,15.5528,0,-15.409,0
10,0.776067,0,0.908686,0,0.00258389,0,0.0298844,0,15.5528,0,-4.7033,0
10,0.776067,0,1.61219,0,0.00258389,0,-0.00305444,0,15.5528,0,273.946,0
10,0.776067,0,0.565298,0,0.00258389,0,0,0,15.5528,0,0,0
10,0.776067,0,1.53109,0,0.00258389,0,-0.00239729,0,15.5528,0,-27.0397,0
10,0.776067,0,0.18072,0,0.00258389,0,-0.00931691,0,15.5528,0,-32.3144,0
10,0.776067,0,0.173694,0,0.00258389,0,0.023311,0,15.5528,0,-33.1151,0
10,0.776067,0,0.431294,0,0.00258389,0,-0.00234125,0,15.5528,0,-8.20285,0
10,0.776067,0,1.62156,0,0.00258389,0,0.0096143,0,15.5528,0,-30.6694,0
10,0.776067,0,0.775687,0,0.00258389,0,-0.0104167,0,15.5528,0,-19.5756,0
10,0.776067,0,1.53697,0,0.00258389,0,-0.0104436,0,15.5528,0,58.7255,0
10,0.776067,0,0.108818,0,0.00258389,0,-0.00913581,0,15.5528,0,122.348,0
10,0.776067,0,0.614182,0,0.00258389,0,0.00263032,0,15.5528,0,-16.7849,0
10,0.776067,0,0.399964,0,0.00258389,0,-0.00700749,0,15.5528,0,-26.1095,0
10,0.776067,0,0.0814576,0,0.00258389,0,0.060709,0,15.5528,0,-11.9337,0
10,0.776067,0,0.947868,0,0.00258389,0,0.00605287,0,15.5528,0,4.01678,0
10,0.776067,0,1.21513,0,0.00258389,0,-0.00631234,0,15.5528,0,-42.4274,0
10,0.776067,0,0.962143,0,0.00258389,0,-0.000448281,0,15.5528,0,41.2842,0
10,0.776067,0,0.904705,0,0.00258389,0,-0.00379043,0,15.5528,0,-58.5966,0
10,0.776067,0,0.578548,0,0.00258389,0,-0.00561443,0,15.5528,0,80.3271,0
10,0.776067,0,0.575844,0,0.00258389,0,-0.00966067,0,15.5528,0,-33.3131,0
10,0.776067,0,0.775184,0,0.00258389,0,-0.003105,0,15.5528,0,-26.5604,0
10,0.776067,0,0.129409,0,0.00258389,0,-0.00722933,0,15.5528,0,-35.827,0
10,0.776067,0,0.552841,0,0.00258389,0,0.000371684,0,15.5528,0,-28.6987,0
10,0.776067,0,0.197216,0,0.00258389,0,-0.00829878,0,15.5528,0,-19.0476,0
10,0.776067,0,0.342195,0,0.00258389,0,-0.00542093,0,15.5528,0,-27.2167,0
10,0.776067,0,0.0621569,0,0.00258389,0,-0.0105549,0,15.5528,0,130.915,0
10,0.776067,0,1.26942,0,0.00258389,0,-0.00871246,0,15.5528,0,70.5263,0
10,0.776067,0,0.378053,0,0.00258389,0,7.55E-05,0,15.5528,0,-15.1605,0
10,0.776067,0,0.314571,0,0.00258389,0,0.0467895,0,15.5528,0,-30.0169,0
10,0.776067,0,0.642213,0,0.00258389,0,-0.00921245,0,15.5528,0,-19.8849,0
10,0.776067,0,0.401477,0,0.00258389,0,-0.00426656,0,15.5528,0,65.5949,0
10,0.776067,0,0.784529,0,0.00258389,0,-0.0105382,0,15.5528,0,27.4575,0
10,0.776067,0,0.508409,0,0.00258389,0,-0.00621245,0,15.5528,0,-36.8493,0
10,0.776067,0,1.50536,0,0.00258389,0,-0.0080653,0,15.5528,0,-22.0562,0
10,0.776067,0,0.610741,0,0.00258389,0,-0.0160327,0,15.5528,0,-28.6049,0
10,0.776067,0,6.06178,0,0.00258389,0,-0.00360326,0,15.5528,0,-7.70636,0
10,0.776067,0,1.24932,0,0.00258389,0,-0.00872344,0,15.5528,0,-12.873,0
10,0.776067,0,0.474075,0,0.00258389,0,-0.00465154,0,15.5528,0,-31.7913,0
10,0.776067,0,0.971009,0,0.00258389,0,0.0310401,0,15.5528,0,-24.0288,0
10,0.776067,0,1.31158,0,0.00258389,0,-0.0142684,0,15.5528,0,-23.8019,0
10,0.776067,0,1.03073,0,0.00258389,0,-0.00254695,0,15.5528,0,-24.1243,0
10,0.776067,0,0.232784,0,0.00258389,0,0.012507,0,15.5528,0,19.8148,0
10,0.776067,0,0.429491,0,0.00258389,0,-0.00642567,0,15.5528,0,-40.9459,0
10,0.776067,0,0.220249,0,0.00258389,0,0.0152544,0,15.5528,0,-0.535807,0
10,0.776067,0,0.65807,0,0.00258389,0,-0.0090208,0,15.5528,0,-19.0973,0
10,0.776067,0,1.02766,0,0.00258389,0,-0.00880063,0,15.5528,0,-11.1463,0
10,0.776067,0,0.585534,0,0.00258389,0,-0.00380406,0,15.5528,0,58.6657,0
10,0.776067,0,1.54461,0,0.00258389,0,-0.00311684,0,15.5528,0,-33.406,0
10,0.776067,0,0.657178,0,0.00258389,0,-0.0026186,0,15.5528,0,-23.7401,0
10,0.776067,0,1.33474,0,0.00258389,0,-0.00436436,0,15.5528,0,-3.17152,0
10,0.776067,0,0.986168,0,0.00258389,0,-0.00328167,0,15.5528,0,45.6596,0
10,0.776067,0,0.988651,0,0.00258389,0,-0.00549628,0,15.5528,0,-30.7771,0
10,0.776067,0,0.647769,0,0.00258389,0,-0.00380733,0,15.5528,0,15.4188,0
10,0.776067,0,0.0337681,0,0.00258389,0,-0.0123302,0,15.5528,0,-37.0338,0
10,0.776067,0,0.620054,0,0.00258389,0,0.0154469,0,15.5528,0,-14.7393,0
10,0.776067,0,0.0586719,0,0.00258389,0,0.0142884,0,15.5528,0,65.4681,0
10,0.776067,0,1.34724,0,0.00258389,0,0.00194724,0,15.5528,0,65.1792,0
10,0.776067,0,0.324282,0,0.00258389,0,-0.00802095,0,15.5528,0,-11.6827,0
10,0.776067,0,0.0959822,0,0.00258389,0,0.00408304,0,15.5528,0,-8.52895,0
10,0.776067,0,0.35122,0,0.00258389,0,-0.00678853,0,15.5528,0,-23.8037,0
10,0.776067,0,0.589169,0,0.00258389,0,-0.00652113,0,15.5528,0,-4.93751,0
10,0.776067,0,0.0524671,0,0.00258389,0,-0.00700662,0,15.5528,0,165.972,0
10,0.776067,0,0.486463,0,0.00258389,0,-0.00379084,0,15.5528,0,92.8389,0
10,0.776067,0,0.49036,0,0.00258389,0,-0.00828972,0,15.5528,0,139.434,0
10,0.776067,0,1.43144,0,0.00258389,0,-0.000127224,0,15.5528,0,-35.327,0
10,0.776067,0,0.244995,0,0.00258389,0,0.00211097,0,15.5528,0,-28.8409,0
10,0.776067,0,0,0,0.00258389,0,-0.0120673,0,15.5528,0,-9.75968,0
10,0.776067,0,0.946672,0,0.00258389,0,-0.00988253,0.01,15.5528,0,-28.1856,0
10,0.776067,0,0.755094,0,0.00258389,0,0.000212907,0,15.5528,0,-30.1356,0
10,0.776067,0,0.222976,0,0.00258389,0,0.0427025,0,15.5528,0,-34.5085,0
10,0.776067,0,0.446671,0,0.00258389,0,-0.00633317,0,15.5528,0,-8.12799,0
10,0.776067,0,1.22922,0,0.00258389,0,-0.000202144,0,15.5528,0,-27.9135,0
10,0.776067,0,0.346132,0,0.00258389,0,-0.00843931,0,15.5528,0,-45.147,0
10,0.776067,0,0.291236,0,0.00258389,0,-0.00325604,0,15.5528,0,-14.8289,0
10,0.776067,0,0.223104,0,0.00258389,0,-0.0073885,0,15.5528,0,-19.312,0
10,0.776067,0,0.31534,0,0.00258389,0,-0.00386647,0,15.5528,0,0,0
10,0.776067,0,0.292816,0,0.00258389,0,-0.0104038,0,15.5528,0,-45.7199,0
10,0.776067,0,0.126128,0,0.00258389,0,-0.00330647,0,15.5528,0,-49.9427,0
10,0.776067,0,0.402974,0,0.00258389,0,0.0274219,0,15.5528,0,-8.36386,0
10,0.776067,0,1.34512,0,0.00258389,0,0.0190208,0,15.5528,0,-11.8865,0
10,0.776067,0,0.332273,0,0.00258389,0,-0.00540638,0,15.5528,0,-9.98011,0
10,0.776067,0,0.486614,0,0.00258389,0,0.00256851,0,15.5528,0,-12.0174,0
10,0.776067,0,0.611366,0,0.00258389,0,0.0226894,0,15.5528,0,76.4538,0
10,0.776067,0,1.01981,0,0.00258389,0,0.00274311,0,15.5528,0,-32.398,0
10,0.776067,0,1.9276,0,0.00258389,0,0.00894603,0,15.5528,0,-42.6987,0
10,0.776067,0,0.914569,0,0.00258389,0,-0.000781095,0,15.5528,0,-0.709075,0
10,0.776067,0,0.326919,0,0.00258389,0,-0.00500163,0,15.5528,0,-34.8647,0
10,0.776067,0,0.713727,0,0.00258389,0,-0.00716889,0,15.5528,0,-22.2322,0
10,0.776067,0,0.879566,0,0.00258389,0,-0.00183834,0,15.5528,0,-21.4686,0
10,0.776067,0,0.466069,0,0.00258389,0,-0.00392912,0,15.5528,0,-6.86968,0
10,0.776067,0,0.485318,0,0.00258389,0,-0.0121097,0,15.5528,0,74.3399,0
10,0.776067,0,0.0232418,0,0.00258389,0,-0.00805026,0,15.5528,0,-11.7094,0
10,0.776067,0,1.56067,0,0.00258389,0,0.0153162,0,15.5528,0,-28.5671,0
10,0.776067,0,0.833906,0,0.00258389,0,0.0355422,0,15.5528,0,30.9336,0
10,0.776067,0,0.783607,0,0.00258389,0,-0.00430675,0,15.5528,0,-12.3689,0
10,0.776067,0,0.302916,0,0.00258389,0,-0.00322891,0,15.5528,0,-14.5613,0
10,0.776067,0,0.858929,0,0.00258389,0,0.0210596,0,15.5528,0,-7.87039,0
10,0.776067,0,0.487577,0,0.00258389,0,0.0028197,0,15.5528,0,-6.6212,0
10,0.776067,0,1.94829,0,0.00258389,0,0.00204958,0,15.5528,0,-10.8486,0
10,0.776067,0,0.953764,0,0.00258389,0,-0.00547198,0,15.5528,0,-43.602,0
10,0.776067,0,0.896752,0,0.00258389,0,-0.00306772,0,15.5528,0,79.6677,0
10,0.776067,0,1.15133,0,0.00258389,0,-0.00419365,0,15.5528,0,429.107,0
10,0.776067,0,0.516138,0,0.00258389,0,-0.00112227,0,15.5528,0,-28.7058,0
10,0.776067,0,1.54608,0,0.00258389,0,0.00323867,0,15.5528,0,21.7556,0
10,0.776067,0,0.424112,0,0.00258389,0,-0.00929315,0,15.5528,0,-10.0519,0
10,0.776067,0,0.287685,0,0.00258389,0,-0.00367726,0,15.5528,0,-9.48522,0
10,0.776067,0,0.960129,0,0.00258389,0,0.0085709,0,15.5528,0,42.4728,0
10,0.776067,0,3.34428,0,0.00258389,0,-0.00742308,0,15.5528,0,-11.6314,0
10,0.776067,0,0.345679,0,0.00258389,0,-0.000465777,0,15.5528,0,43.5468,0
10,0.776067,0,0.991381,0,0.00258389,0,-0.00190394,0,15.5528,0,63.1593,0
10,0.776067,0,0.415063,0,0.00258389,0,-0.0120514,0,15.5528,0,-11.7449,0
10,0.776067,0,0.407799,0,0.00258389,0,-0.00181926,0,15.5528,0,-23.4863,0
10,0.776067,0,2.75896,0,0.00258389,0,-0.00340927,0,15.5528,0,-16.2339,0
10,0.776067,0,0.43643,0,0.00258389,0,-0.0108859,0,15.5528,0,-3.53437,0
10,0.776067,0,0.979044,0,0.00258389,0,-0.0134071,0,15.5528,0,57.5759,0
10,0.776067,0,0.281813,0,0.00258389,0,-0.00211609,0,15.5528,0,37.8731,0
10,0.776067,0,0.519908,0,0.00258389,0,0.0386311,0,15.5528,0,-12.7421,0
10,0.776067,0,1.2464,0,0.00258389,0,-0.00588188,0,15.5528,0,-6.58331,0
10,0.776067,0,1.51221,0,0.00258389,0,-0.00994337,0,15.5528,0,-25.8659,0
10,0.776067,0,1.2186,0,0.00258389,0,-0.000537722,0,15.5528,0,66.0615,0
10,0.776067,0,0.606471,0,0.00258389,0,-0.00395124,0,15.5528,0,-7.50334,0
10,0.776067,0,0.301423,0,0.00258389,0,0.91969,0,15.5528,0,-2.21941,0
10,0.776067,0,0.0963011,0,0.00258389,0,-0.00306083,0,15.5528,0,-21.3457,0
10,0.776067,0,0.828326,0,0.00258389,0,-0.00833685,0,15.5528,0,-1.98911,0
10,0.776067,0,1.27568,0,0.00258389,0,0.00398818,0,15.5528,0,-23.2851,0
10,0.776067,0,0,0,0.00258389,0,0.00119033,0,15.5528,0,-9.63571,0
10,0.776067,0,1.35353,0,0.00258389,0,-0.00738803,0,15.5528,0,21.0643,0
10,0.776067,0,0.953044,0,0.00258389,0,0.0058675,0,15.5528,0,-24.6393,0
10,0.776067,0,0.5086,0,0.00258389,0,-0.00505242,0,15.5528,0,-22.8938,0
10,0.776067,0,0.248139,0,0.00258389,0,-0.00641449,0,15.5528,0,-8.71605,0
10,0.776067,0,0.870536,0,0.00258389,0,-0.00662407,0,15.5528,0,20.3202,0
10,0.776067,0,0.516659,0,0.00258389,0,-0.00677806,0,15.5528,0,-44.5582,0
10,0.776067,0,0.81773,0,0.00258389,0,-0.00628665,0,15.5528,0,20.5823,0
10,0.776067,0,1.77789,0,0.00258389,0,-0.00498487,0,15.5528,0,-6.92426,0
10,0.776067,0,0.141661,0,0.00258389,0,-0.0105867,0,15.5528,0,-27.2783,0
10,0.776067,0,0.564423,0,0.00258389,0,0.0140443,0,15.5528,0,57.5358,0
10,0.776067,0,1.77546,0,0.00258389,0,-0.00795816,0,15.5528,0,-20.5266,0
10,0.776067,0,0.928904,0,0.00258389,0,-0.00584741,0,15.5528,0,-24.6945,0
10,0.776067,0,0.511515,0,0.00258389,0,0.00726404,0,15.5528,0,-29.0141,0
10,0.776067,0,1.40705,0,0.00258389,0,-0.00664122,0,15.5528,0,0,0
10,0.776067,0,0.210044,0,0.00258389,0,-0.015432,0,15.5528,0,202.028,0
10,0.776067,0,0.525742,0,0.00258389,0,-0.00588176,0,15.5528,0,-5.80219,0
10,0.776067,0,1.41476,0,0.00258389,0,-0.00548341,0,15.5528,0,-23.6873,0
10,0.776067,0,1.29039,0,0.00258389,0,0.0573834,0,15.5528,0,-24.0909,0
10,0.776067,0,1.98322,0,0.00258389,0,-0.00483494,0,15.5528,0,-19.5244,0
10,0.776067,0,0.156461,0,0.00258389,0,-0.00749769,0,15.5528,0,-24.8431,0
10,0.776067,0,0.239607,0,0.00258389,0,0.0389474,0,15.5528,0,-16.4456,0
10,0.776067,0,0,0,0.00258389,0,-0.00506603,0,15.5528,0,-12.0407,0
10,0.776067,0,0.52025,0,0.00258389,0,-0.00362968,0,15.5528,0,-1.36115,0
10,0.776067,0,1.11558,0,0.00258389,0,0.00507359,0,15.5528,0,0,0
10,0.776067,0,0.593877,0,0.00258389,0,-0.016097,0,15.5528,0,-30.2969,0
10,0.776067,0,1.39585,0,0.00258389,0,-0.0119375,0,15.5528,0,16.8003,0
10,0.776067,0,0.640756,0,0.00258389,0,-0.0130704,0,15.5528,0,89.3607,0
10,0.776067,0,0.188238,0,0.00258389,0,0.0262507,0,15.5528,0,30.3916,0
10,0.776067,0,2.48266,0,0.00258389,0,-0.0065791,0,15.5528,0,130.741,0
10,0.776067,0,0.70527,0,0.00258389,0,0.00621685,0,15.5528,0,-21.5053,0
10,0.776067,0,0.177811,0,0.00258389,0,0.00150014,0,15.5528,0,70.8987,0
10,0.776067,0,2.55318,0,0.00258389,0,-0.00435266,0,15.5528,0,-25.3629,0
10,0.776067,0,1.28553,0,0.00258389,0,0.0215339,0,15.5528,0,69.5004,0
10,0.776067,0,1.17424,0,0.00258389,0,-0.017993,0,15.5528,0,-5.41063,0
10,0.776067,0,0.910722,0,0.00258389,0,0.014105,0,15.5528,0,-25.453,0
10,0.776067,0,1.03184,0,0.00258389,0,-0.0036562,0,15.5528,0,-2.12033,0
10,0.776067,0,0.197103,0,0.00258389,0,-0.00190931,0,15.5528,0,-16.118,0
10,0.776067,0,0.409147,0,0.00258389,0,-0.00457471,0,15.5528,0,-12.6037,0
10,0.776067,0,1.22251,0,0.00258389,0,0.0685218,0,15.5528,0,-51.7121,0
10,0.776067,0,1.23107,0,0.00258389,0,-0.0138967,0,15.5528,0,-12.7398,0
10,0.776067,0,1.27544,0,0.00258389,0,-0.00709287,0,15.5528,0,85.4382,0
10,0.776067,0,0.367006,0,0.00258389,0,-0.009893,0,15.5528,0,-27.4804,0
10,0.776067,0,1.32295,0,0.00258389,0,0.00262531,0,15.5528,0,-4.56799,0
10,0.776067,0,0.456788,0,0.00258389,0,-0.00701091,0,15.5528,0,-8.0362,0
10,0.776067,0,0.694829,0,0.00258389,0,0.0213427,0,15.5528,0,-33.1233,0
10,0.776067,0,1.01661,0,0.00258389,0,0.00578805,0,15.5528,0,-3.45577,0
10,0.776067,0,0.427192,0,0.00258389,0,-0.0010103,0,15.5528,0,-3.22178,0
10,0.776067,0,0.637763,0,0.00258389,0,-0.0138238,0,15.5528,0,-13.4079,0
10,0.776067,0,0.797371,0,0.00258389,0,-0.00509238,0,15.5528,0,-27.5489,0
10,0.776067,0,0.0881456,0,0.00258389,0,-0.00366468,0,15.5528,0,37.3703,0
10,0.776067,0,0.317405,0,0.00258389,0,-0.00543003,0,15.5528,0,43.5839,0
10,0.776067,0,0.259157,0,0.00258389,0,-0.0112269,0,15.5528,0,-11.8566,0
10,0.776067,0,0.803479,0,0.00258389,0,-0.00651815,0,15.5528,0,-22.3809,0
10,0.776067,0,0.510648,0,0.00258389,0,-0.00805625,0,15.5528,0,-2.81678,0
10,0.776067,0,0.393186,0,0.00258389,0,0.00520265,0,15.5528,0,-60.579,0
10,0.776067,0,0.695421,0,0.00258389,0,-0.00238845,0,15.5528,0,-50.5272,0
10,0.776067,0,0.335939,0,0.00258389,0,0.0833937,0,15.5528,0,416.07,0
10,0.776067,0,0.2071,0,0.00258389,0,-0.00662457,0,15.5528,0,-7.47915,0
10,0.776067,0,0.563937,0,0.00258389,0,-0.0062373,0,15.5528,0,-2.50393,0
10,0.776067,0,0.695662,0,0.00258389,0,-0.0174355,0,15.5528,0,-28.0205,0
10,0.776067,0,0.0986312,0,0.00258389,0,0.0139985,0,15.5528,0,-32.0985,0
10,0.776067,0,0.689798,0,0.00258389,0,-0.0128477,0,15.5528,0,-0.359884,0
10,0.776067,0,1.18374,0,0.00258389,0,-0.013727,0,15.5528,0,-6.22531,0
10,0.776067,0,0.534011,0,0.00258389,0,-0.00731796,0,15.5528,0,-7.58599,0
10,0.776067,0,1.2914,0,0.00258389,0,-0.0069221,0,15.5528,0,70.2533,0
10,0.776067,0,0.290484,0,0.00258389,0,-0.0127116,0,15.5528,0,-22.8646,0
10,0.776067,0,0.11529,0,0.00258389,0,-0.00657984,0,15.5528,0,-21.1922,0
10,0.776067,0,1.23089,0,0.00258389,0,-0.00668778,0,15.5528,0,2.46843,0
10,0.776067,0,0.227283,0,0.00258389,0,-0.0026296,0,15.5528,0,-57.2933,0
10,0.776067,0,0.612991,0,0.00258389,0,0.010497,0,15.5528,0,148.89,0
10,0.776067,0,0.257612,0,0.00258389,0,0.00292768,0,15.5528,0,79.6351,0
10,0.776067,0,0.858341,0,0.00258389,0,0.00905226,0,15.5528,0,-7.6639,0
10,0.776067,0,1.14218,0,0.00258389,0,-0.00724837,0,15.5528,0,-21.1383,0
10,0.776067,0,1.02106,0,0.00258389,0,-0.00715575,0,15.5528,0,-24.7432,0
10,0.776067,0,1.50299,0,0.00258389,0,-0.01284,0,15.5528,0,-27.6001,0
10,0.776067,0,0.236344,0,0.00258389,0,-0.00694095,0,15.5528,0,-6.34547,0
10,0.776067,0,0.144148,0,0.00258389,0,0.012651,0,15.5528,0,-29.511,0
10,0.776067,0,0.637769,0,0.00258389,0,-0.00353918,0,15.5528,0,220.091,0
10,0.776067,0,0.314661,0,0.00258389,0,-0.00506669,0,15.5528,0,-19.5372,0
10,0.776067,0,0.850764,0,0.00258389,0,0.00174364,0,15.5528,0,4.99509,0
10,0.776067,0,0.464144,0,0.00258389,0,0.000410261,0,15.5528,0,-48.8114,0
10,0.776067,0,0.582883,0,0.00258389,0,-0.014075,0,15.5528,0,-20.4966,0
10,0.776067,0,0.430194,0,0.00258389,0,-0.00970308,0,15.5528,0,-21.998,0
10,0.776067,0,0.991117,0,0.00258389,0,-0.00436306,0,15.5528,0,79.8379,0
10,0.776067,0,0.371779,0,0.00258389,0,-0.00718147,0,15.5528,0,-36.7575,0
